,0
565,3591.134141000001
566,3539.537081999999
567,3608.14509
568,3528.342743000001
569,3512.410786999998
570,3530.828716
571,3568.956565
572,3542.154071
573,3439.386695000001
574,3383.948647999999
575,3405.751580000001
576,3387.016744
577,3431.926255999998
578,3409.751847999999
579,3386.899007
580,3329.619008000001
581,3381.245643
582,3348.7335
583,3414.019191
584,3245.562512999999
585,3201.190169
586,3199.112633
587,3278.600062999999
588,3430.799516
589,3601.311623000001
590,3277.514533
591,3264.686956000001
592,3261.036868000001
593,3276.310466000001
594,3240.540708000001
595,3242.06367
596,3134.096048000001
597,3009.395299
598,3085.870647
599,3169.164971000001
600,3106.080971000001
601,3282.555234
602,3159.106000000001
603,3199.202936999999
604,3193.945389999998
605,3208.984651000001
606,3187.852897
607,3214.383727
608,3197.401163000001
609,3121.539103999998
610,2986.111349000002
611,3071.399149000001
612,2972.627958
613,3152.789227
614,3066.09008
615,3092.092687000001
616,3050.501287
617,3046.359699
618,3047.000523000002
619,3157.191562
620,3167.404515999998
621,3104.710419000001
622,3023.998199000002
623,3114.610987
624,3140.696084
625,3130.100194000001
626,3014.960377999999
627,3049.144314
628,2964.515952
629,3112.214716999999
630,3187.138818000001
631,3179.203763999999
632,3229.012409999999
633,3150.630151999999
634,3133.118188000001
635,3209.468396000001
636,3079.511104999998
637,3098.5905
638,3002.453353
639,3018.686439
640,2998.446561000001
641,3096.112823999998
642,3009.397113
643,3065.262376
644,3025.189546000001
645,2932.098517999999
646,2882.807253
647,2884.661911000001
648,2817.195282999999
649,2900.002066999999
650,2865.895547000001
651,2858.878256999999
652,2763.225486
653,2759.55929
654,2758.504418999999
655,2892.986175
656,2891.734129
657,2858.711020999999
658,2745.071104
659,2835.128056
660,2859.404478
661,2886.266566999999
662,2838.679560999999
663,2846.17907
664,2816.483691
665,2997.757638
666,3040.261494
667,3109.201974000001
668,2836.194959000001
669,2818.278442000001
670,2705.248266999999
671,2878.119694
672,2848.952998
673,2838.674511
674,2673.912628999999
675,2750.903082000001
676,2773.085912000001
677,2821.009517000001
678,2773.972373000001
679,2899.525175000001
680,2781.656007
681,2766.078138999999
682,2750.381494
683,2778.717376999999
684,2749.919272999999
685,2878.933798999999
686,2736.262802
687,2708.462567999999
688,2804.892413999999
689,2778.799545000001
690,2781.981820999999
691,2881.082635999999
692,2755.039682999999
693,2678.221052
694,2531.583918000001
695,2632.741073
696,2494.811476
697,2844.886420999999
698,2646.050157
699,2536.483515
700,2586.985397999999
701,2754.949606
702,2756.534142000001
703,2800.711121
704,2650.81005
705,2472.362182
706,2538.109147000001
707,2739.519524999999
708,2617.116243999999
709,2757.110180000001
710,2495.226115
711,2523.528546000001
712,2559.139053000001
713,2663.271385
714,2657.68453
715,2669.66273
716,2553.299525
717,2462.488638000001
718,2468.085861
719,2579.721873
720,2448.099115
721,2594.875498000001
722,2428.228046000001
723,2485.413033999999
724,2553.668010000001
725,2506.037683999999
726,2470.276589
727,2584.76602
728,2558.248027
729,2488.937459000001
730,2428.075233999999
731,2476.923436999999
732,2409.891735000001
733,2623.132422
734,2537.46621
735,2557.938344
736,2557.384524
737,2605.728509999999
738,2658.455075
739,2770.241939999999
740,2776.318213
741,2559.187662
742,2564.754630999999
743,2655.362635999999
744,2690.675581
745,2878.082368000001
746,2686.357493999999
747,2710.764146999999
748,2699.468523
749,2871.365875999999
750,2860.325511
751,3073.214757
752,2883.715193000001
753,2848.243817
754,2926.570690000001
755,3154.377631000001
756,3457.910549
757,3628.592417
758,3262.051251
759,3135.176028
760,3252.244021
761,3267.762576000001
762,3130.356420000001
763,3395.368082999998
764,3356.741797000001
765,3311.442881999999
766,3165.244033999999
767,3388.634902
768,3481.214132000001
769,3839.004372
770,3985.558727
771,3793.073985
772,3517.652130999998
773,3622.71606
774,3689.771411
775,3741.024384000001
776,3611.492394999997
777,3613.972895999998
778,3549.447104000001
779,3475.549225999999
780,3538.198567000001
781,3716.510531999999
782,3577.381094
783,3431.447558999999
784,3490.019286000002
785,3575.559132
786,3768.784383
787,3844.220838000001
788,3640.365481
789,3659.121069999998
790,3725.818567
791,4123.964006
792,4234.416583
793,4216.489910000002
794,3612.716786000001
795,3630.347571
796,3778.224968999999
797,3808.876576000001
798,3770.148537
799,3863.336243999999
800,3786.063954
801,3727.435326999998
802,3771.830639000001
803,3767.809699000001
804,3719.170375999999
805,3856.641389999998
806,3719.880662999999
807,3730.379344999998
808,3898.130033
809,3909.537955
810,4053.490751
811,3991.436739999999
812,3994.017747
813,3809.948478
814,3658.550367999998
815,3664.303737000002
816,3695.186252000001
817,3811.342686
818,3664.413706999999
819,3769.731323000001
820,3804.352023000001
821,3932.826907
822,3981.874323999999
823,3894.696423
824,3895.895378
825,3900.527071
826,4023.325577
827,4252.474738000001
828,4554.727000000003
829,4010.197442999999
830,3873.490684000001
831,3746.061001000001
832,3871.506303000001
833,3908.017930999999
834,3803.163669
835,3963.620371
836,3958.602749999999
837,3929.722072000001
838,3871.842714
839,4032.018481
840,3997.095522000001
841,4094.946492999999
842,3922.84024
843,3987.496439
844,3963.6381
845,4079.608935999999
846,4168.362551
847,4220.763184999999
848,4107.016705
849,4111.334427000001
850,3876.324423
851,3804.262052
852,3846.64099
853,3935.139284000001
854,3805.030505000002
855,3837.967251
856,3852.262879
857,3952.057583999999
858,3967.29479
859,4075.485843
860,3817.116450999999
861,3706.968384000001
862,3645.929557000001
863,3687.100893999999
864,3627.971561
865,3767.155788
866,3700.862828999999
867,3825.474873999999
868,3581.025393999999
869,4068.853429
870,5019.796453000002
871,3755.212683999999
872,3688.985555999999
873,3566.899081999999
874,3420.000447000002
875,3420.194102999999
876,3535.747833999999
877,3687.094893
878,3598.450114000001
879,3542.794143999998
880,3625.913642
881,3824.930059000001
882,4092.406083999999
883,4629.627097999999
884,4944.338511
885,3355.225987999999
886,3508.236728
887,4111.716957999999
888,4327.251547
889,3755.85725
890,3536.412667999999
891,3566.469573
892,3565.777278
893,3618.6275
894,3619.034970999999
895,3685.831115
896,3610.344954000001
897,3508.232923999999
898,3410.72977
899,3680.019659000001
900,3540.177742000002
901,3664.537171000001
902,3476.927186
903,3424.343775
904,3636.990975000001
905,3592.677169000001
906,3493.654369
907,3657.168551000001
908,3473.460885000001
909,3410.333077999999
910,3403.836841
911,3502.123394999999
912,3442.416287999999
913,3511.979143
914,3349.329688000002
915,3349.926916
916,3312.986602
917,3358.629529000001
918,3368.450741
919,3394.763797999999
920,3494.147792
921,3366.964062
922,3290.803627000001
923,3390.548397
924,3306.671194
925,3577.946728
926,3272.028523
927,3270.513036999998
928,3310.796379000002
929,3413.338553000001
930,3506.51584
931,3632.887229
932,3473.978306999999
933,3330.742091
934,3226.380961
935,3276.512708
936,3218.604477000001
937,3301.906468000001
938,3180.370603000002
939,3097.173612999999
940,3210.513003
941,3347.59238
942,3445.596415999999
943,3490.676933
944,3333.896436
945,3242.770255
946,3215.270072000001
947,3377.316479999998
948,3224.654248000001
949,3374.16473
950,3127.372645999999
951,3320.762090999998
952,3298.801026
953,3245.847428
954,3300.034591999999
955,3338.118882999999
956,3254.542211999999
957,3223.917761000002
958,3131.419340000001
959,3221.187884999999
960,3172.511691
961,3326.753991000001
962,3068.307940000001
963,3047.806336999999
964,3127.783831
965,3226.103728999999
966,3335.728481000001
967,3388.060904000001
968,3261.281953
969,3029.478494999999
970,2982.825719999999
971,3150.148957000001
972,3107.292468000001
973,3210.541359000001
974,3072.077765999999
975,3012.542203
976,3126.074500999999
977,3248.166603999998
978,3187.763428000001
979,3219.034555
980,3127.756788999999
981,3071.769956000001
982,3070.651450000001
983,3217.046572999999
984,3086.202316999999
985,3191.241783
986,3027.077527
987,3152.770328000001
988,3267.510769
989,3266.899254999999
990,3203.275774
991,3282.269975999999
992,3266.044305
993,2964.394108
994,2933.785369
995,3007.371115000001
996,2917.86835
997,3092.701776000002
998,2940.895224999999
999,2921.574726
1000,2842.652306
1001,2901.315465
1002,2806.247944
1003,3081.061908
1004,2995.399311000001
1005,2740.389892
1006,2631.361167
1007,2795.336831000001
1008,2835.791973
1009,2947.524044999999
1010,2772.515447000001
1011,2757.068600999999
1012,2785.604785
1013,2866.957471999999
1014,2890.877721
1015,2992.843375999998
1016,2798.653676999999
1017,2775.69447
1018,2732.74705
1019,2872.681071999999
1020,2861.942968000002
1021,3010.634596000001
1022,2900.439657999999
1023,2955.626081000001
1024,3059.624816
1025,2987.918093999999
1026,2943.151619
1027,3046.302920999999
1028,2950.699847
1029,2892.098885
1030,2899.161492000001
1031,2948.470813
1032,2827.511735
1033,3082.671879
1034,3033.476058000002
1035,3073.397496
1036,3084.430337000001
1037,3158.325398
1038,3074.111637000001
1039,3279.750927000001
1040,3272.281599
1041,3291.622313000001
1042,3273.984958999998
1043,3339.458298
1044,3301.099756999999
1045,3555.780317999999
1046,3327.980706
1047,3299.046734999999
1048,3312.843190999999
1049,3382.680720999999
1050,3501.955932999999
1051,3696.107769000002
1052,3543.449093
1053,3388.770082000001
1054,3478.278132
1055,3730.397467999999
1056,3729.002054999999
1057,3833.776772999999
1058,3685.359794999999
1059,3653.97393
1060,3654.020355000001
1061,3683.825998
1062,3782.12547
1063,3793.582125
1064,3753.790648
1065,3761.041137000001
1066,3802.641062000002
1067,3794.350452000001
1068,3699.735153000001
1069,3904.122160999999
1070,3856.909864999999
1071,3891.228438
1072,3979.990036000002
1073,3875.710151999999
1074,3843.504754
1075,3952.816596
1076,3954.122763
1077,3723.394175999998
1078,3746.852412999998
1079,3881.576485
1080,3921.965338
1081,4040.723247
1082,3850.029665
1083,3789.689076000001
1084,3937.303223000001
1085,3993.184363000001
1086,4022.673632999999
1087,4227.374572000002
1088,4077.302489999999
1089,4096.253765
1090,4135.997179000002
1091,4077.261211999999
1092,3933.792708
1093,4053.281481
1094,3958.388873
1095,3964.732502
1096,4110.020607
1097,4157.510075000001
1098,4293.704184999998
1099,4192.978709
1100,4201.086697999998
1101,4076.489618000001
1102,4094.989136000001
1103,4182.971404
1104,4210.038992999997
1105,4383.061623000001
1106,4218.676054
1107,4124.795688
1108,4209.055148
1109,4102.617902
1110,4164.546358000001
1111,4238.757682
1112,4082.663686000001
1113,4153.017256999999
1114,4053.647936000002
1115,3889.473381000001
1116,3923.812146
1117,4079.256091999999
1118,3973.367198999999
1119,3963.123542
1120,4029.484269000001
1121,4078.836656999999
1122,4158.535384999999
1123,4128.582079999999
1124,4000.943199
1125,3933.271562
1126,3846.329894999999
1127,3870.274833999999
1128,3894.525263000002
1129,3901.742325
1130,4043.664366999999
1131,3986.659122
1132,4033.174775999999
1133,3947.072550000001
1134,4034.909224999999
1135,4102.047688999999
1136,4053.963756000001
1137,3843.012894
1138,3920.739047999999
1139,3956.014596
1140,3748.748121
1141,3745.620173000001
1142,3654.325448999999
1143,3581.489754999999
1144,3624.149337
1145,3720.745580999999
1146,3629.528017
1147,3666.040273999999
1148,3596.577397
1149,3595.815281000001
1150,3504.388882000001
1151,3553.672463999999
1152,3447.363580000001
1153,3508.278075000002
1154,3480.132504000001
1155,3520.370863000001
1156,3520.333675999999
1157,3606.042429999999
1158,3595.389623999999
1159,3724.462008000001
1160,3550.824201999999
1161,3487.276425999999
1162,3358.721193999999
1163,3417.403290999999
1164,3404.960094000001
1165,3656.088730999999
1166,3545.209863
1167,3435.087555999999
1168,3506.938762000002
1169,3469.447915
1170,3568.890179
1171,3523.409605999999
1172,3430.413177
1173,3337.072369999999
1174,3287.717494999999
1175,3367.744201000001
1176,3328.691752
1177,3449.236702999999
1178,3367.652496
1179,3485.562051
1180,3451.465601000001
1181,3572.165525000001
1182,3601.778446999998
1183,3539.270197
1184,3539.028768999999
1185,3473.494508999999
1186,3468.980952
1187,3356.266107000001
1188,3282.878202
1189,3333.800186
1190,3331.337225
1191,3388.568774999997
1192,3425.679694999999
1193,3266.609830999999
1194,3223.801547
1195,3387.889187
1196,3423.724135000001
1197,3271.486664
1198,3365.127970000001
1199,3326.332932000002
1200,3284.648883
1201,3457.688178
1202,3350.154490999999
1203,3341.016310999998
1204,3401.974645
1205,3397.598838
1206,3441.057587
1207,3547.998761
1208,3502.818056
1209,3313.956249
1210,3214.830497999999
1211,3199.530798000002
1212,3095.174495000001
1213,3302.335406
1214,3111.657938999999
1215,3025.243578999999
1216,3071.781623000001
1217,3272.733588999999
1218,3147.185353999999
1219,3224.059782999999
1220,3157.761172999999
1221,2990.712289
1222,3025.355468
1223,3152.314707999999
1224,3063.538339
1225,3192.168071
1226,2979.589414
1227,2976.471988999998
1228,3064.214401999999
1229,3077.321963000001
1230,3171.768946999999
1231,3297.085358999999
1232,3216.588647000002
1233,3071.183157999998
1234,3055.787543999999
1235,3145.543932999999
1236,3046.118664
1237,3120.225859
1238,2913.977547
1239,3006.913423999999
1240,3005.359664
1241,3022.580821000001
1242,3069.385150000001
1243,3240.426514000001
1244,3025.460787999999
1245,2947.834205
1246,2857.348559
1247,3007.179473
1248,3068.266911000001
1249,3253.063926
1250,2994.052046000001
1251,3035.559731
1252,3004.536829
1253,2979.249887
1254,2990.097413000002
1255,3117.884466
1256,2985.428793999998
1257,2879.627634000001
1258,2876.676783999998
1259,2981.864995
1260,2827.876481000002
1261,2890.287346
1262,2772.207619
1263,2691.002520999999
1264,2829.426576999999
1265,2966.957396
1266,2885.159036999999
1267,3032.827358
1268,2914.136575
1269,2918.636688000001
1270,2837.906993000001
1271,2950.645178999999
1272,2765.248301000001
1273,2877.796274999999
1274,2739.508019000001
1275,2763.274360000001
1276,2701.369113999999
1277,2715.915420000002
1278,2715.366445
1279,2877.983102
1280,2803.834252
1281,2656.707033
1282,2537.725928
1283,2543.235866
1284,2544.821304000001
1285,2777.586277
1286,2547.732981000001
1287,2501.147792999998
1288,2477.291223
1289,2557.536011
1290,2661.175993
1291,2831.598780000001
1292,2608.560872
1293,2420.580005
1294,2420.031145
1295,2504.429025000001
1296,2484.280858
1297,2625.017918
1298,2490.206227999999
1299,2377.972067999999
1300,2549.315944
1301,2574.591553
1302,2459.591727
1303,2514.956339999999
1304,2414.392992000001
1305,2348.729503999999
1306,2341.225707999999
1307,2506.036852
1308,2437.739885
1309,2745.470331
1310,2651.587135999999
1311,2609.162902999998
1312,2746.797248
1313,2602.808185
1314,2780.538698
1315,2846.148599
1316,2826.235536000001
1317,2633.261841000001
1318,2586.448425999999
1319,2655.058176
1320,2578.911363
1321,2921.75015
1322,2776.369658
1323,2867.421699000001
1324,2943.521307
1325,2949.310134999999
1326,3000.394970999999
1327,3166.838099000001
1328,3089.662405000001
1329,3053.68849
1330,2919.011141000001
1331,3047.484527000001
1332,3021.557893999998
1333,3262.015172999998
1334,3094.344214
1335,3057.09116
1336,3172.984734
1337,3310.669095000002
1338,3382.494083000001
1339,3433.064462000001
1340,3137.377069999999
1341,3184.081375999999
1342,3247.976843000001
1343,3491.526806000001
1344,3547.297951
1345,3689.449942000001
1346,3564.988415000001
1347,3433.362218
1348,3533.846697000001
1349,3524.442943999999
1350,3551.629485
1351,3668.136679999999
1352,4141.550272000001
1353,4642.043859999999
1354,3692.639604
1355,3675.364073999999
1356,3518.040927000001
1357,3551.209271999999
1358,3398.074051000001
1359,3351.984217
1360,3459.418035999998
1361,3434.040256999999
1362,3503.401539
1363,3686.320371000001
1364,3551.648260999999
1365,3365.557767
1366,3376.652764000001
1367,3454.341699
1368,3525.875396
1369,3589.43771
1370,3472.193094000002
1371,3455.206355000001
1372,3576.630554
1373,3652.043073
1374,3665.786236000001
1375,3802.332913
1376,3654.276951999997
1377,3520.401733
1378,3452.428183
1379,3546.386466999998
1380,3626.605183999999
1381,3767.374974999999
1382,3626.801461000002
1383,3608.893160999999
1384,3699.357384999999
1385,3928.989161
1386,4046.497781
1387,3777.130598000001
1388,3643.676081
1389,3676.886513
1390,3607.169006999999
1391,3551.446324999999
1392,3456.888507000001
1393,3642.570033999999
1394,3331.827231000001
1395,3380.714637
1396,3533.841794
1397,3534.564624000001
1398,3593.785348000001
1399,3569.061729
1400,3506.810809999999
1401,3469.674432
1402,3311.996293000002
1403,3304.182483
1404,3296.584454000002
1405,3449.771108
1406,3355.831518
1407,3428.673536000001
1408,3263.444805999999
1409,3254.037232999999
1410,3221.465827999999
1411,3283.831336000001
1412,3252.948993999999
1413,3221.858217999999
1414,3170.323252
1415,3256.796566
1416,3132.059258000001
1417,3438.416579
1418,3195.10572
1419,3186.016555000001
1420,3226.542361
1421,3208.169584
1422,3102.924487
1423,3205.634212999999
1424,3039.838176999999
1425,2963.217586
1426,2960.952800999999
1427,3069.495641
1428,2944.540526999999
1429,3021.838803999999
1430,2837.983287
1431,2838.617601999999
1432,2913.432420000001
1433,2966.374841
1434,2953.036612000001
1435,2947.482679
1436,2991.707947000001
1437,2841.331326999999
1438,2782.321747000001
1439,2927.758944000001
1440,2839.039922
1441,2915.992651999999
1442,2782.700484999999
1443,2726.619356999999
1444,2855.114896999999
1445,2848.153204
1446,2671.222694000001
1447,2779.494750999998
1448,2725.788684999999
1449,2575.539613
1450,2603.067199000001
1451,2635.977033000001
1452,2631.939001000001
1453,2745.901252
1454,2671.694045
1455,2679.176325000001
1456,2811.078118
1457,2745.885812
1458,2797.341873
1459,2884.994644999998
1460,2772.76882
1461,2612.506208
1462,2501.492527
1463,2564.221530000001
1464,2539.844234999999
1465,2651.066996
1466,2469.381854000001
1467,2479.688365
1468,2522.174529
1469,2531.544145000001
1470,2489.602528999999
1471,2662.661415
1472,2616.755882
1473,2511.542942
1474,2416.625349999999
1475,2478.942175
1476,2383.287265999999
1477,2568.624420000001
1478,2573.238484
1479,2493.960532999999
1480,2507.503337
1481,2454.222711
1482,2419.006683
